macro,energy_hartree,relative_error,dE,grad_orb,grad_ci,ddm,max_rot,jk_this_macro,micro_this_macro,total_jk,total_micro,macro_step_wall_s,cumulative_macro_wall_s,cumulative_casscf_wall_s,cumulative_peak_rss_mb
5,-2.173442293461591,0.0008215615295932526,-4.067924663786471e-09,1.2147105500555702e-05,1.4246103308337071e-05,9.276306226495559e-07,0.18852646292082273,19,4,60,12,229.78996347099746,3763.2059575050007,3917.7945038789985,13771.1484375
6,-2.173442293461591,0.0008215615295932526,-4.067924663786471e-09,3.482722721171153e-06,3.2100981781812255e-05,2.6640566827318415e-08,0.18852646292082273,6,1,60,12,279.87461716700636,4043.080574672007,4197.669121046005,13771.1484375
6,-2.173442293461591,0.0008215615295932526,-4.067924663786471e-09,3.482722721171153e-06,4.375878006633657e-05,5.388510898455774e-08,0.18852646292082273,11,2,60,12,286.255076372996,4329.335651045003,4483.924197419001,13771.1484375
6,-2.173442293461591,0.0008215615295932526,-4.067924663786471e-09,3.482722721171153e-06,0.00014022356627532617,7.937864553115697e-08,0.18852646292082273,16,3,60,12,286.4315343650014,4615.7671854100045,4770.355731784002,13771.2578125
6,-2.1734422966687683,0.0008215600551845201,-3.207177190489574e-09,3.482722721171153e-06,0.00014022356627532617,3.6650925505239276e-07,0.21970201291965213,21,4,81,16,254.8741192000016,4870.641304610006,5025.229850984004,13771.2578125
7,-2.1734422966687683,0.0008215600551845201,-3.207177190489574e-09,1.5658960407304363e-06,0.0001618625202301232,2.4971477410708927e-08,0.21970201291965213,6,1,81,16,280.08736143699934,5150.728666047005,5305.317212421003,13771.2578125
7,-2.1734422966687683,0.0008215600551845201,-3.207177190489574e-09,1.5658960407304363e-06,0.00014625259837872142,7.226354379289329e-08,0.21970201291965213,11,2,81,16,286.59095633799734,5437.319622385003,5591.908168759001,13771.2578125
7,-2.1734422966687683,0.0008215600551845201,-3.207177190489574e-09,1.5658960407304363e-06,6.269791207852925e-05,1.1236945520783775e-07,0.21970201291965213,14,3,81,16,285.7411729989981,5723.060795384001,5877.649341757999,13771.2578125
7,-2.173442309295166,0.0008215542505563592,-1.2626397705162162e-08,1.5658960407304363e-06,6.269791207852925e-05,3.629782750694813e-07,0.2698275327316285,19,4,100,20,254.11153566900612,5977.172331053007,6131.760877427005,13771.2578125
8,-2.173442309295166,0.0008215542505563592,-1.2626397705162162e-08,9.533007034953329e-07,0.00010412753498937011,2.7136881170050105e-08,0.2698275327316285,6,1,100,20,279.7498498749992,6256.922180928006,6411.510727302004,13771.2578125
